survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,sex_male,embarked_q,embarked_s,class_Second,class_Third,who_man,who_woman
0,2,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,1,0,1,0
1,2,1.1843362912970357,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,False,southampton,yes,True,0,0,1,1,0,0,1
1,1,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.013370915500666809,True,southampton,yes,True,1,0,1,0,0,1,0
1,1,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
1,1,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,1.00230661109364,False,cherbourg,yes,True,0,0,0,0,0,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
1,1,1.4115561369609342,0.47587560314134286,-0.5007544611783037,1.1114921530041646,True,southampton,yes,False,1,0,1,0,0,1,0
0,3,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.748516232983171,True,southampton,no,True,1,0,1,0,1,1,0
0,2,1.7145159311794655,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.8287189150829243,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.6541566514146058,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,2,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,southampton,yes,True,0,0,1,1,0,0,1
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.48529936864586354,True,queenstown,no,True,1,1,0,0,1,1,0
0,3,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-1.769521702333645,-0.5345451980491797,0.6896894265922036,0.2802856074877116,False,southampton,yes,False,0,0,1,1,0,0,0
0,3,-0.9363822682326838,0.47587560314134286,-0.5007544611783037,-0.8547838024418036,True,southampton,no,False,1,0,1,0,1,1,0
0,2,0.35119685719607446,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,2,1.5630360340701999,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
1,1,-0.1789827826863554,0.47587560314134286,-0.5007544611783037,1.1596146372182752,True,southampton,yes,False,1,0,1,0,0,1,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.0482370629775431,2.496717205522388,-0.5007544611783037,-0.24468694757531137,False,southampton,yes,False,0,0,1,1,0,0,1
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8248909902022565,False,queenstown,yes,True,0,1,0,0,1,0,1
0,2,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,southampton,no,False,1,0,1,1,0,1,0
0,3,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,-0.8166882940293968,False,southampton,no,False,0,0,1,0,1,0,1
1,1,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,3,-1.3908219595604807,-0.5345451980491797,-0.5007544611783037,-0.34147876241505615,False,cherbourg,no,True,1,0,0,0,1,0,0
0,3,-0.06537285985440616,-0.5345451980491797,-0.5007544611783037,-0.45905074089271236,True,southampton,no,True,1,0,1,0,1,1,0
0,3,1.4115561369609342,0.47587560314134286,3.070577202133218,0.34043871275534965,False,southampton,no,False,0,0,1,0,1,0,1
1,1,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,cherbourg,yes,True,1,0,0,0,0,1,0
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,southampton,yes,True,1,0,1,0,0,1,0
0,1,0.5026767543053401,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,southampton,no,False,1,0,1,0,0,1,0
1,1,-0.6334224740141524,1.4862964043318654,1.8801333143627108,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.4062026283502539,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,True,southampton,no,False,1,0,1,0,1,1,0
1,3,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,yes,True,1,0,1,0,1,1,0
0,1,2.206825596784579,0.47587560314134286,0.6896894265922036,1.9426986985206176,True,southampton,no,False,1,0,1,0,0,1,0
0,3,-1.0121222167873165,0.47587560314134286,0.6896894265922036,-0.2774977322667503,True,southampton,no,False,1,0,1,0,1,1,0
1,2,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
0,1,-0.7849023711234181,0.47587560314134286,-0.5007544611783037,1.1596146372182752,True,southampton,no,False,1,0,1,0,0,1,0
0,3,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,no,True,1,1,0,0,1,1,0
1,2,-1.9210015994429106,0.47587560314134286,0.6896894265922036,-0.15719152173147422,False,southampton,yes,False,0,0,1,1,0,0,0
1,3,-1.769521702333645,-0.5345451980491797,0.6896894265922036,-0.6176362002346673,False,southampton,yes,False,1,0,1,0,1,0,0
0,3,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
1,2,1.4115561369609342,0.47587560314134286,1.8801333143627108,1.680212420989106,False,southampton,yes,False,0,0,1,1,0,0,1
1,2,-2.173215628129838,0.47587560314134286,0.6896894265922036,-0.5290470815677821,False,southampton,yes,False,1,0,1,1,0,0,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,3,0.8813764970785043,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,cherbourg,yes,True,1,0,0,0,1,1,0
1,1,0.5026767543053401,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
1,1,1.6387759826248327,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.5690205127723743,True,cherbourg,no,True,1,0,0,0,0,1,0
0,3,0.08610703725485952,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,queenstown,no,True,0,1,0,0,1,0,1
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.1068816518712679,True,queenstown,no,False,1,1,0,0,1,1,0
0,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.7975486696260574,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,southampton,no,True,1,0,1,0,1,1,0
0,3,1.4115561369609342,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,southampton,no,True,1,0,1,0,1,1,0
0,2,2.0932156739526295,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,southampton,no,True,0,0,1,1,0,0,1
1,2,1.8659958282887312,0.47587560314134286,3.070577202133218,-0.15719152173147422,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-1.8452616508882778,-0.5345451980491797,-0.5007544611783037,-0.6176362002346673,False,southampton,yes,True,0,0,1,0,1,0,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8248909902022565,True,queenstown,no,True,1,1,0,0,1,1,0
1,1,1.03285639418777,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,3,-1.239342062451215,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,False,cherbourg,yes,True,0,0,0,0,1,0,0
1,1,-0.9363822682326838,0.47587560314134286,-0.5007544611783037,1.3302307176137576,False,southampton,yes,False,0,0,1,0,0,0,1
0,1,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-0.10324283413172257,0.47587560314134286,1.8801333143627108,-0.1375050509166109,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8354648124154843,False,southampton,yes,True,0,0,1,0,1,0,1
0,3,-1.6180418052243792,3.50713800671291,0.6896894265922036,0.1107632199152771,False,queenstown,no,False,1,1,0,0,1,0,0
1,3,-2.148221445106809,0.47587560314134286,1.8801333143627108,-0.2632797255671268,False,southampton,yes,False,1,0,1,0,1,0,0
0,1,1.2600762398516685,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,cherbourg,no,True,1,0,0,0,0,1,0
0,2,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,1,0,1,0
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.17948212737302674,True,cherbourg,no,True,1,0,0,0,0,1,0
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,2,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
1,1,1.487296085515567,-0.5345451980491797,-0.5007544611783037,-0.02904572104059023,False,southampton,yes,True,0,0,1,0,0,0,1
1,3,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.783514403320706,False,southampton,yes,True,0,0,1,0,1,0,1
0,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,cherbourg,no,True,1,0,0,0,1,1,0
0,3,0.0482370629775431,0.47587560314134286,0.6896894265922036,-0.1068816518712679,False,southampton,no,False,0,0,1,0,1,0,1
1,2,0.12397701153217593,0.47587560314134286,0.6896894265922036,-0.015011454735238816,False,southampton,yes,False,0,0,1,1,0,0,1
1,1,-1.3908219595604807,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,1,0,1,0,0,0,0
1,3,-2.192150615268496,-0.5345451980491797,0.6896894265922036,-0.7908027722934976,False,cherbourg,yes,False,1,0,0,0,1,0,0
1,3,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.8582486213052195,True,southampton,yes,True,1,0,1,0,1,1,0
0,3,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,1,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,False,southampton,no,True,0,0,1,0,1,0,1
1,1,0.2754569086414416,0.47587560314134286,-0.5007544611783037,1.1596146372182752,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,-0.8183288332639688,True,southampton,no,True,1,0,1,0,1,1,0
0,3,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-0.1068816518712679,True,southampton,no,True,1,0,1,0,1,1,0
0,2,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-1.769521702333645,3.50713800671291,1.8801333143627108,0.204820802697402,False,southampton,no,False,0,0,1,0,1,0,0
0,3,0.08610703725485952,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,False,southampton,no,True,0,0,1,0,1,0,1
0,2,0.12397701153217593,0.47587560314134286,0.6896894265922036,0.4554601995696579,True,cherbourg,no,False,1,0,0,1,0,1,0
0,3,1.03285639418777,-0.5345451980491797,-0.5007544611783037,-0.8812161705892267,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-1.4665619081151136,2.496717205522388,1.8801333143627108,0.057172271585926776,False,southampton,no,False,1,0,1,0,1,0,0
1,1,1.7145159311794655,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,3,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,southampton,yes,True,1,0,1,0,1,1,0
0,1,0.6541566514146058,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,0,1,0
1,3,-0.1789827826863554,-0.5345451980491797,0.6896894265922036,-0.6176362002346673,False,southampton,yes,False,0,0,1,0,1,0,1
0,3,-2.0724814965521765,3.50713800671291,0.6896894265922036,0.5728484376530422,False,southampton,no,False,1,0,1,0,1,0,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8593423141282674,True,queenstown,no,True,1,1,0,0,1,1,0
1,2,-2.148221445106809,-0.5345451980491797,1.8801333143627108,0.4554601995696579,False,cherbourg,yes,False,1,0,0,1,0,0,0
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,yes,True,1,1,0,0,1,1,0
1,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,nan,yes,True,0,0,1,0,0,0,1
1,3,-1.0878621653419493,0.47587560314134286,-0.5007544611783037,-0.531050726819606,False,cherbourg,yes,False,0,0,0,0,1,0,0
1,2,-2.1610972363610967,0.47587560314134286,0.6896894265922036,-0.3431193016496282,False,southampton,yes,False,1,0,1,1,0,0,0
0,3,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.8002829016836773,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.7298965999692386,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,southampton,no,True,1,0,1,0,1,1,0
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.13591815484538025,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,no,True,1,0,1,0,1,1,0
0,2,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
1,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,0.19279018164387443,False,cherbourg,yes,True,0,0,0,0,0,0,1
0,3,0.38906683147339083,-0.5345451980491797,-0.5007544611783037,-0.8817630170007507,True,cherbourg,no,True,1,0,0,0,1,1,0
0,3,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,True,southampton,no,True,1,0,1,0,1,1,0
0,3,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,cherbourg,no,True,1,0,0,0,1,1,0
0,2,-0.10324283413172257,-0.5345451980491797,0.6896894265922036,0.2802856074877116,True,southampton,no,False,1,0,1,1,0,1,0
1,1,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-1.9210015994429106,3.50713800671291,1.8801333143627108,0.204820802697402,False,southampton,no,False,1,0,1,0,1,0,0
0,3,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-1.5423018566697464,0.47587560314134286,0.6896894265922036,-0.4964200372706153,False,cherbourg,no,False,0,0,0,0,1,0,0
1,1,-1.0121222167873165,-0.5345451980491797,0.6896894265922036,0.5602709701879904,False,southampton,yes,False,0,0,1,0,0,0,1
0,2,1.1085963427424028,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,no,False,0,0,1,1,0,0,1
1,3,-0.8606423196780509,-0.5345451980491797,0.6896894265922036,-0.754347803115663,False,southampton,yes,False,0,0,1,0,1,0,1
1,1,1.1843362912970357,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,1,1.6387759826248327,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,yes,True,1,0,1,0,0,1,0
1,3,-0.4062026283502539,-0.5345451980491797,3.070577202133218,-0.320882339171417,False,cherbourg,yes,False,0,0,0,0,1,0,1
0,3,0.8813764970785043,1.4862964043318654,-0.5007544611783037,-0.5461830607192977,True,southampton,no,False,1,0,1,0,1,1,0
0,2,-0.6334224740141524,0.47587560314134286,-0.5007544611783037,-0.6602902203335379,True,southampton,no,False,1,0,1,1,0,1,0
1,1,1.4115561369609342,-0.5345451980491797,-0.5007544611783037,-0.02904572104059023,False,southampton,yes,True,0,0,1,0,0,0,1
0,2,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
1,2,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,2,-0.1789827826863554,0.47587560314134286,-0.5007544611783037,-0.5571199889497773,False,cherbourg,yes,False,0,0,0,1,0,0,1
0,1,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,1.0456868432270148,True,southampton,no,True,1,0,1,0,0,1,0
1,3,-1.9210015994429106,0.47587560314134286,0.6896894265922036,-0.6763325066620054,False,southampton,yes,False,1,0,1,0,1,0,0
1,1,1.3358161884063013,0.47587560314134286,0.6896894265922036,1.135737135505492,False,southampton,yes,False,0,0,1,0,0,0,1
0,1,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.9446503543260086,True,southampton,no,True,1,0,1,0,0,1,0
0,3,1.3358161884063013,-0.5345451980491797,-0.5007544611783037,-0.7696595026383344,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.11344380880955562,False,cherbourg,yes,False,0,0,0,1,0,0,1
1,3,-1.0878621653419493,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,False,cherbourg,yes,True,0,0,0,0,1,0,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.7326576870489756,True,southampton,no,True,1,0,1,0,1,1,0
1,1,2.017475725397997,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,2,-0.3304626797956211,-0.5345451980491797,0.6896894265922036,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.7033073464496604,False,southampton,no,True,0,0,1,0,1,0,1
0,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,0.7298965999692386,-0.5345451980491797,5.451464977674232,0.1107632199152771,False,queenstown,no,False,0,1,0,0,1,0,1
1,1,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,False,southampton,yes,True,0,0,1,0,0,0,1
0,3,-0.10324283413172257,0.47587560314134286,1.8801333143627108,-0.1375050509166109,False,southampton,no,False,0,0,1,0,1,0,1
1,1,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,cherbourg,yes,True,1,0,0,0,0,1,0
0,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,no,True,1,1,0,0,1,1,0
